bin,binSize,pageviews_median,pageviews_sum,timestamp,article,level,change
38,30,1880,60127.000596074206,20180814,Steve_Smith_(cricketer),5,false
39,30,1386,1385.6487553317052,20180913,Steve_Smith_(cricketer),5,false
0,30,7,558.9719221097096,20150701,Steven_Nzonzi,0,false
1,30,7,268.3684215136928,20150731,Steven_Nzonzi,0,false
2,30,4,140.3919931621118,20150830,Steven_Nzonzi,0,false
3,30,4,151.20257840585987,20150929,Steven_Nzonzi,0,false
4,30,3,117.31073771504393,20151029,Steven_Nzonzi,0,false
5,30,3,100.35633108697354,20151127,Steven_Nzonzi,0,false
6,30,4,135.21944257099648,20151227,Steven_Nzonzi,0,false
7,30,3,119.85785998162314,20160126,Steven_Nzonzi,0,false
8,30,2,102.33997834851752,20160225,Steven_Nzonzi,0,false
9,30,2,68.75547678205169,20160327,Steven_Nzonzi,0,false
10,30,2,105.30176809780858,20160426,Steven_Nzonzi,0,false
11,30,1,48.782473036373204,20160526,Steven_Nzonzi,0,false
12,30,1,39.29214995289324,20160625,Steven_Nzonzi,0,false
13,30,2,69.79457523298784,20160725,Steven_Nzonzi,0,false
14,30,3,149.67520199797886,20160824,Steven_Nzonzi,0,false
15,30,2,90.15259507316205,20160923,Steven_Nzonzi,0,false
16,30,4,170.44357965863824,20161023,Steven_Nzonzi,0,false
17,30,3,90.22247287680896,20161121,Steven_Nzonzi,0,false
18,30,5,176.166216948961,20161221,Steven_Nzonzi,0,false
19,30,3,101.40491522433797,20170120,Steven_Nzonzi,0,false
20,30,3,116.99734397272225,20170219,Steven_Nzonzi,0,false
21,30,2,72.11325717077769,20170322,Steven_Nzonzi,0,false
22,30,1,41.858709767614435,20170421,Steven_Nzonzi,0,false
23,30,2,54.91866351036335,20170521,Steven_Nzonzi,0,false
24,30,1,40.805521617723855,20170620,Steven_Nzonzi,0,false
25,30,2,104.83054054911003,20170720,Steven_Nzonzi,0,false
26,30,2,90.65623495394262,20170819,Steven_Nzonzi,0,false
27,30,1,77.76494236040942,20170918,Steven_Nzonzi,0,false
28,30,2,1799.4885211349629,20171018,Steven_Nzonzi,0,false
29,30,468,45985.41352065292,20171116,Steven_Nzonzi,3,true
30,30,636,23617.699021747652,20171216,Steven_Nzonzi,3,false
31,30,238,7669.470706464993,20180115,Steven_Nzonzi,3,false
32,30,242,59911.91562233471,20180214,Steven_Nzonzi,3,false
33,30,436,23967.71000488692,20180317,Steven_Nzonzi,3,false
34,30,253,9842.927651416858,20180416,Steven_Nzonzi,3,false
35,30,1840,69673.26742625287,20180516,Steven_Nzonzi,4,true
36,30,2568,166099.18669153732,20180615,Steven_Nzonzi,4,false
37,30,2200,169364.80691064926,20180715,Steven_Nzonzi,4,false
38,30,1186,60699.068227049494,20180814,Steven_Nzonzi,4,false
39,30,687,687.149717833891,20180913,Steven_Nzonzi,4,false
8,30,11,127.74362381400546,20160316,Suga_(rapper),0,false
9,30,7,184.65220891711945,20160327,Suga_(rapper),0,false
10,30,8,235.36290697765116,20160426,Suga_(rapper),0,false
11,30,131,3129.99674045476,20160526,Suga_(rapper),0,false
12,30,11,1240.1377579287116,20160625,Suga_(rapper),0,false
13,30,5,189.5021244680586,20160725,Suga_(rapper),0,false
14,30,15,469.5905500276277,20160824,Suga_(rapper),0,false
15,30,12,417.2562767489941,20160923,Suga_(rapper),0,false
16,30,1537,48988.274644312834,20161023,Suga_(rapper),0,false
17,30,2026,67204.80620500662,20161121,Suga_(rapper),0,false
18,30,1751,55700.16365313067,20161221,Suga_(rapper),0,false
19,30,449,12785.224695236464,20170120,Suga_(rapper),0,false
20,30,193,6715.928924434982,20170219,Suga_(rapper),0,false
21,30,174,5424.581427399069,20170322,Suga_(rapper),0,false
22,30,35,2670.781423903303,20170421,Suga_(rapper),0,false
23,30,36,1095.2905495275152,20170521,Suga_(rapper),0,false
24,30,15,455.726560110057,20170620,Suga_(rapper),0,false
25,30,15,485.11028995260955,20170720,Suga_(rapper),0,false
26,30,17,460.68906290872343,20170819,Suga_(rapper),0,false
27,30,5,196.6310094282615,20170918,Suga_(rapper),0,false
28,30,4,121.92140093789854,20171018,Suga_(rapper),0,false
29,30,9,63455.45870041897,20171116,Suga_(rapper),0,false
30,30,4320,141441.259578854,20171216,Suga_(rapper),6,true
31,30,3168,93330.08812826322,20180115,Suga_(rapper),6,false
32,30,3435,116326.25895723878,20180214,Suga_(rapper),6,false
33,30,2903,88970.72954853038,20180317,Suga_(rapper),6,false
34,30,2679,81935.88925774788,20180416,Suga_(rapper),6,false
35,30,4737,169261.15475797828,20180516,Suga_(rapper),6,false
36,30,3191,96697.70308780993,20180615,Suga_(rapper),6,false
37,30,2783,83927.99704553123,20180715,Suga_(rapper),6,false
38,30,3322,100998.8048722969,20180814,Suga_(rapper),6,false
39,30,5166,5166.0039597511895,20180913,Suga_(rapper),7,true
24,30,3,27254.317011558112,20170629,Takeoff_(rapper),0,false
25,30,3289,97819.74063522044,20170720,Takeoff_(rapper),5,true
26,30,3689,86039.06901056254,20170819,Takeoff_(rapper),5,false
27,30,5262,160539.48966776353,20170918,Takeoff_(rapper),5,false
28,30,3964,131047.76867073908,20171018,Takeoff_(rapper),5,false
29,30,2082,72760.1591055214,20171116,Takeoff_(rapper),5,false
30,30,4020,163879.63915075286,20171216,Takeoff_(rapper),5,false
31,30,2770,102375.0111591583,20180115,Takeoff_(rapper),5,false
32,30,4763,160608.61159929828,20180214,Takeoff_(rapper),5,false
33,30,1902,90207.57252515467,20180317,Takeoff_(rapper),5,false
34,30,5005,152443.96997582083,20180416,Takeoff_(rapper),6,true
35,30,3316,101103.88626614441,20180516,Takeoff_(rapper),6,false
36,30,4412,158748.12687106733,20180615,Takeoff_(rapper),6,false
37,30,3817,120390.19235174976,20180715,Takeoff_(rapper),6,false
38,30,3902,122941.10819805386,20180814,Takeoff_(rapper),6,false
39,30,3487,3487.3364058236507,20180913,Takeoff_(rapper),6,false
0,30,40,1412.7116399000479,20150701,Theodore_Edgar_McCarrick,0,false
1,30,43,1449.5523534205174,20150731,Theodore_Edgar_McCarrick,0,false
2,30,57,5101.9887759907115,20150830,Theodore_Edgar_McCarrick,0,false
3,30,45,1497.191421812212,20150929,Theodore_Edgar_McCarrick,0,false
4,30,38,1145.767718481812,20151029,Theodore_Edgar_McCarrick,0,false
5,30,37,1339.1536575581138,20151127,Theodore_Edgar_McCarrick,0,false
6,30,39,1178.1095762087173,20151227,Theodore_Edgar_McCarrick,0,false
7,30,45,2143.6623739548972,20160126,Theodore_Edgar_McCarrick,0,false
8,30,49,1510.3271760092496,20160225,Theodore_Edgar_McCarrick,0,false
9,30,38,1261.8706410302198,20160327,Theodore_Edgar_McCarrick,0,false
10,30,44,1406.4939141223388,20160426,Theodore_Edgar_McCarrick,0,false
11,30,35,1108.1549117338723,20160526,Theodore_Edgar_McCarrick,0,false
12,30,35,1193.5614266901844,20160625,Theodore_Edgar_McCarrick,0,false
13,30,34,1194.2485807961843,20160725,Theodore_Edgar_McCarrick,0,false
14,30,40,1663.5525701995482,20160824,Theodore_Edgar_McCarrick,0,false
15,30,59,1960.106721658366,20160923,Theodore_Edgar_McCarrick,0,false
16,30,42,1552.3683585748374,20161023,Theodore_Edgar_McCarrick,0,false
17,30,41,1301.7692038985097,20161121,Theodore_Edgar_McCarrick,0,false
18,30,44,1520.5128621011079,20161221,Theodore_Edgar_McCarrick,0,false
19,30,50,1591.4319228222876,20170120,Theodore_Edgar_McCarrick,0,false
20,30,38,1216.6089052113252,20170219,Theodore_Edgar_McCarrick,0,false
21,30,45,1419.8573298685774,20170322,Theodore_Edgar_McCarrick,0,false
22,30,37,1177.6088844302947,20170421,Theodore_Edgar_McCarrick,0,false
23,30,40,1185.8928320090365,20170521,Theodore_Edgar_McCarrick,0,false
24,30,45,1859.8365746375596,20170620,Theodore_Edgar_McCarrick,0,false
25,30,36,1124.2991368630019,20170720,Theodore_Edgar_McCarrick,0,false
26,30,35,1057.3955209061903,20170819,Theodore_Edgar_McCarrick,0,false
27,30,39,1196.5670457934543,20170918,Theodore_Edgar_McCarrick,0,false
28,30,33,1008.8792499404847,20171018,Theodore_Edgar_McCarrick,0,false
29,30,35,1080.0366101972688,20171116,Theodore_Edgar_McCarrick,0,false
30,30,44,1529.944742792278,20171216,Theodore_Edgar_McCarrick,0,false
31,30,37,1106.8693656836492,20180115,Theodore_Edgar_McCarrick,0,false
32,30,42,1252.5552476368675,20180214,Theodore_Edgar_McCarrick,0,false
33,30,49,1504.8055835669747,20180317,Theodore_Edgar_McCarrick,0,false
34,30,41,1275.8815496272277,20180416,Theodore_Edgar_McCarrick,0,false
35,30,37,1118.0877630409293,20180516,Theodore_Edgar_McCarrick,0,false
36,30,306,27279.443316024783,20180615,Theodore_Edgar_McCarrick,3,true
37,30,1817,150588.16106109013,20180715,Theodore_Edgar_McCarrick,5,true
38,30,2943,141362.63318387166,20180814,Theodore_Edgar_McCarrick,6,true
39,30,2708,2708.3603743452913,20180913,Theodore_Edgar_McCarrick,6,false
16,30,0,0.9206025292650655,20161108,Timothy_Weah,0,false
17,30,0,0,20161121,Timothy_Weah,0,false
18,30,0,0,20161221,Timothy_Weah,0,false
19,30,0,0,20170120,Timothy_Weah,0,false
20,30,0,0,20170219,Timothy_Weah,0,false
21,30,0,0,20170322,Timothy_Weah,0,false
22,30,0,0,20170421,Timothy_Weah,0,false
23,30,0,0,20170521,Timothy_Weah,0,false
24,30,0,0,20170620,Timothy_Weah,0,false
25,30,0,0,20170720,Timothy_Weah,0,false
26,30,0,0,20170819,Timothy_Weah,0,false
27,30,0,0,20170918,Timothy_Weah,0,false
28,30,0,0,20171018,Timothy_Weah,0,false
29,30,0,0,20171116,Timothy_Weah,0,false
30,30,0,0,20171216,Timothy_Weah,0,false
31,30,0,0,20180115,Timothy_Weah,0,false
32,30,0,31075.710578421258,20180214,Timothy_Weah,0,false
33,30,1199,62663.01371887142,20180317,Timothy_Weah,4,true
34,30,611,19821.7454361173,20180416,Timothy_Weah,4,false
35,30,1777,119921.33546272476,20180516,Timothy_Weah,5,true
36,30,1857,70074.36703256718,20180615,Timothy_Weah,5,false
37,30,3757,191510.72439988985,20180715,Timothy_Weah,6,true
38,30,3082,130907.8934564644,20180814,Timothy_Weah,6,false
39,30,5411,5410.530210692079,20180913,Timothy_Weah,7,true
0,30,34,1053.8074926031684,20150701,Tina_Smith,0,false
1,30,38,1117.9260699694557,20150731,Tina_Smith,0,false
2,30,39,1279.8435753962272,20150830,Tina_Smith,0,false
3,30,35,1139.2551864713905,20150929,Tina_Smith,0,false
4,30,36,1337.8039978579072,20151029,Tina_Smith,0,false
5,30,36,1063.3373754338802,20151127,Tina_Smith,0,false
6,30,38,1183.6223534577325,20151227,Tina_Smith,0,false
7,30,46,1488.3740116132105,20160126,Tina_Smith,0,false
8,30,45,1409.1075415499479,20160225,Tina_Smith,0,false
9,30,44,1505.5397509048892,20160327,Tina_Smith,0,false
10,30,42,1368.2601202965434,20160426,Tina_Smith,0,false
11,30,35,1074.1456676055377,20160526,Tina_Smith,0,false
12,30,42,2224.190056109074,20160625,Tina_Smith,0,false
13,30,39,1192.4087643014384,20160725,Tina_Smith,0,false
14,30,38,1191.8972557959219,20160824,Tina_Smith,0,false
15,30,39,1253.8269851368887,20160923,Tina_Smith,0,false
16,30,64,2139.7928139409487,20161023,Tina_Smith,0,false
17,30,53,1656.9094911220536,20161121,Tina_Smith,0,false
18,30,51,1559.8014729602169,20161221,Tina_Smith,0,false
19,30,69,5340.107976420359,20170120,Tina_Smith,0,false
20,30,57,1749.7822277355447,20170219,Tina_Smith,0,false
21,30,50,1686.2440382243435,20170322,Tina_Smith,0,false
22,30,39,1244.5156473339287,20170421,Tina_Smith,0,false
23,30,37,1149.492395136759,20170521,Tina_Smith,0,false
24,30,41,1207.416365641881,20170620,Tina_Smith,0,false
25,30,39,1328.104706654894,20170720,Tina_Smith,0,false
26,30,36,1069.2483659195243,20170819,Tina_Smith,0,false
27,30,34,1029.0885104157264,20170918,Tina_Smith,0,false
28,30,39,1192.893075285465,20171018,Tina_Smith,0,false
29,30,132,107564.63301525304,20171116,Tina_Smith,2,true
30,30,1733,76502.05615757336,20171216,Tina_Smith,3,true
31,30,739,24991.637597781413,20180115,Tina_Smith,3,false
32,30,589,18708.067340295493,20180214,Tina_Smith,3,false
33,30,570,17248.449567799045,20180317,Tina_Smith,3,false
34,30,502,18812.229676032162,20180416,Tina_Smith,3,false
35,30,422,13424.852317849361,20180516,Tina_Smith,3,false
36,30,601,19332.554849730932,20180615,Tina_Smith,4,true
37,30,572,18648.32076559751,20180715,Tina_Smith,4,false
38,30,616,22433.48399761173,20180814,Tina_Smith,4,false
39,30,795,795.4841328077026,20180913,Tina_Smith,4,false
21,30,28,923.0462808125122,20170328,Trae_Young,0,false
22,30,47,1722.4389917423214,20170421,Trae_Young,0,false
23,30,45,1472.01833324069,20170521,Trae_Young,0,false
24,30,55,1731.6485101306557,20170620,Trae_Young,0,false
25,30,56,1757.3159717078408,20170720,Trae_Young,0,false
26,30,49,1534.5677420785823,20170819,Trae_Young,0,false
27,30,57,2028.1695773839288,20170918,Trae_Young,1,true
28,30,53,1984.3902698231027,20171018,Trae_Young,1,false
29,30,326,14659.099333123548,20171116,Trae_Young,3,true
30,30,5776,244273.69513263367,20171216,Trae_Young,3,false
31,30,4493,207288.543629903,20180115,Trae_Young,3,false
32,30,2016,112825.92990681033,20180214,Trae_Young,3,false
33,30,1148,66042.06021132387,20180317,Trae_Young,3,false
34,30,463,19358.762491363002,20180416,Trae_Young,3,false
35,30,1365,47526.085300500505,20180516,Trae_Young,4,true
36,30,4523,226437.71588104457,20180615,Trae_Young,4,false
37,30,1356,43773.63546906949,20180715,Trae_Young,4,false
38,30,686,22669.781211473233,20180814,Trae_Young,4,false
39,30,698,698.4990374978141,20180913,Trae_Young,4,false
12,30,247,5122.710395557364,20160712,Trent_Alexander-Arnold,0,false
13,30,104,4296.093867588479,20160725,Trent_Alexander-Arnold,0,false
14,30,0,0.9504476685283398,20160824,Trent_Alexander-Arnold,0,false
15,30,0,1.9607157957772243,20160923,Trent_Alexander-Arnold,0,false
16,30,170,17867.269042735432,20161023,Trent_Alexander-Arnold,2,true
17,30,282,26747.410911659455,20161121,Trent_Alexander-Arnold,3,true
18,30,305,45779.96734422671,20161221,Trent_Alexander-Arnold,3,false
19,30,331,15575.234059571154,20170120,Trent_Alexander-Arnold,3,false
20,30,218,7744.6028002689545,20170219,Trent_Alexander-Arnold,3,false
21,30,358,20741.15118769706,20170322,Trent_Alexander-Arnold,3,false
22,30,303,11228.564829694309,20170421,Trent_Alexander-Arnold,3,false
23,30,329,10762.046168546149,20170521,Trent_Alexander-Arnold,3,false
24,30,404,15830.621816875855,20170620,Trent_Alexander-Arnold,3,false
25,30,763,124314.5103720041,20170720,Trent_Alexander-Arnold,3,false
26,30,1288,48429.5356056366,20170819,Trent_Alexander-Arnold,3,false
27,30,431,16675.807990611356,20170918,Trent_Alexander-Arnold,3,false
28,30,502,18388.547019690737,20171018,Trent_Alexander-Arnold,3,false
29,30,434,16048.211846530987,20171116,Trent_Alexander-Arnold,3,false
30,30,720,49770.28376598942,20171216,Trent_Alexander-Arnold,4,true
31,30,545,22476.684649535782,20180115,Trent_Alexander-Arnold,4,false
32,30,710,33166.6520207488,20180214,Trent_Alexander-Arnold,4,false
33,30,978,82790.86901333946,20180317,Trent_Alexander-Arnold,4,false
34,30,2433,94810.4126582642,20180416,Trent_Alexander-Arnold,5,true
35,30,2469,129854.95103153153,20180516,Trent_Alexander-Arnold,5,false
36,30,3349,175255.592854343,20180615,Trent_Alexander-Arnold,5,false
37,30,1563,53123.30512059004,20180715,Trent_Alexander-Arnold,5,false
38,30,1455,58944.72107485725,20180814,Trent_Alexander-Arnold,5,false
39,30,1723,1723.033076250147,20180913,Trent_Alexander-Arnold,5,false
26,30,265,2734.5387452219184,20170912,Trippie_Redd,3,false
27,30,1242,49655.194800561716,20170918,Trippie_Redd,5,true
28,30,2844,89612.96785808171,20171018,Trippie_Redd,6,true
29,30,3124,92983.59943022442,20171116,Trippie_Redd,6,false
30,30,3728,112107.83019394704,20171216,Trippie_Redd,6,false
31,30,4991,153243.58752076695,20180115,Trippie_Redd,6,false
32,30,5699,175374.56686227335,20180214,Trippie_Redd,7,true
33,30,7946,245914.5746514199,20180317,Trippie_Redd,7,false
34,30,6238,224437.4609898706,20180416,Trippie_Redd,7,false
35,30,6453,206527.6060482226,20180516,Trippie_Redd,7,false
36,30,6873,313229.96355462057,20180615,Trippie_Redd,7,false
37,30,6547,234127.98642757186,20180715,Trippie_Redd,7,false
38,30,6002,182497.75984435072,20180814,Trippie_Redd,7,false
39,30,5678,5677.755100960814,20180913,Trippie_Redd,7,false
0,30,25,821.8497447710282,20150701,Tyreek_Hill,0,false
1,30,43,1642.5634503776196,20150731,Tyreek_Hill,0,false
2,30,56,2468.1189028631884,20150830,Tyreek_Hill,0,false
3,30,28,1001.2013579002694,20150929,Tyreek_Hill,0,false
4,30,28,1129.0608917238299,20151029,Tyreek_Hill,0,false
5,30,23,1243.9184645993596,20151127,Tyreek_Hill,0,false
6,30,17,671.5678025041751,20151227,Tyreek_Hill,0,false
7,30,17,697.7944393157258,20160126,Tyreek_Hill,0,false
8,30,18,583.2259982877952,20160225,Tyreek_Hill,0,false
9,30,19,572.1716958034882,20160327,Tyreek_Hill,0,false
10,30,134,21617.147248260848,20160426,Tyreek_Hill,0,false
11,30,68,2720.423758060151,20160526,Tyreek_Hill,0,false
12,30,49,1482.2020575715019,20160625,Tyreek_Hill,0,false
13,30,168,6519.53076107487,20160725,Tyreek_Hill,2,true
14,30,255,12291.851614923055,20160824,Tyreek_Hill,3,true
15,30,207,18098.918625562066,20160923,Tyreek_Hill,3,false
16,30,831,27176.40305295406,20161023,Tyreek_Hill,3,false
17,30,2394,232408.75364414664,20161121,Tyreek_Hill,3,false
18,30,4065,264787.9572126817,20161221,Tyreek_Hill,3,false
19,30,1005,36378.57244825161,20170120,Tyreek_Hill,3,false
20,30,617,23654.850162121686,20170219,Tyreek_Hill,3,false
21,30,445,14906.854672592815,20170322,Tyreek_Hill,3,false
22,30,439,18922.53383082812,20170421,Tyreek_Hill,3,false
23,30,438,19762.49420770826,20170521,Tyreek_Hill,3,false
24,30,364,11399.470775531983,20170620,Tyreek_Hill,3,false
25,30,586,18572.45399613332,20170720,Tyreek_Hill,3,false
26,30,1404,103536.85662122158,20170819,Tyreek_Hill,3,false
27,30,1451,74410.22043007262,20170918,Tyreek_Hill,3,false
28,30,1192,75197.58648997848,20171018,Tyreek_Hill,3,false
29,30,664,26028.27533860983,20171116,Tyreek_Hill,3,false
30,30,886,49632.14159582273,20171216,Tyreek_Hill,3,false
31,30,488,16221.523525915518,20180115,Tyreek_Hill,3,false
32,30,447,15196.894824407906,20180214,Tyreek_Hill,3,false
33,30,361,11259.324115208032,20180317,Tyreek_Hill,3,false
34,30,409,14385.422339469322,20180416,Tyreek_Hill,3,false
35,30,363,12015.767160427362,20180516,Tyreek_Hill,3,false
36,30,392,13039.850585632123,20180615,Tyreek_Hill,3,false
37,30,560,18032.019629796152,20180715,Tyreek_Hill,4,true
38,30,1114,92522.64655755194,20180814,Tyreek_Hill,5,true
39,30,6024,6024.425228877012,20180913,Tyreek_Hill,7,true
0,30,1,36.04895436902404,20150701,V_(singer),0,false
1,30,1,43.83177499368797,20150731,V_(singer),0,false
2,30,1,36.606508685584124,20150830,V_(singer),0,false
3,30,1,33.540224914813415,20150929,V_(singer),0,false
4,30,1,23.592034080297875,20151029,V_(singer),0,false
5,30,1,29.755041824591363,20151127,V_(singer),0,false
6,30,1,33.81272619100311,20151227,V_(singer),0,false
7,30,1,40.88693637542163,20160126,V_(singer),0,false
8,30,272,17087.222472547055,20160225,V_(singer),0,false
9,30,1254,40910.85022843757,20160327,V_(singer),0,false
10,30,314,10050.87513445119,20160426,V_(singer),0,false
11,30,21,1689.4019453398485,20160526,V_(singer),0,false
12,30,14,454.21677330697383,20160625,V_(singer),0,false
13,30,10,307.18834667911887,20160725,V_(singer),0,false
14,30,11,358.95388573094476,20160824,V_(singer),0,false
15,30,25,722.3154624696186,20160923,V_(singer),0,false
16,30,32,1336.0071281058933,20161023,V_(singer),0,false
17,30,18,548.8810525604273,20161121,V_(singer),0,false
18,30,19,574.5484916593282,20161221,V_(singer),0,false
19,30,15,487.4972656532149,20170120,V_(singer),0,false
20,30,14,408.255855906877,20170219,V_(singer),0,false
21,30,15,467.81018181484956,20170322,V_(singer),0,false
22,30,12,373.1167649407352,20170421,V_(singer),0,false
23,30,15,452.0363931579591,20170521,V_(singer),0,false
24,30,11,344.94469429576515,20170620,V_(singer),0,false
25,30,12,366.37742111587875,20170720,V_(singer),0,false
26,30,9,295.45758621171893,20170819,V_(singer),0,false
27,30,12,365.64702386748604,20170918,V_(singer),0,false
28,30,9,264.3252246682784,20171018,V_(singer),0,false
29,30,2464,52095.28421216187,20171116,V_(singer),6,true
30,30,3563,137573.83458465253,20171216,V_(singer),6,false
31,30,2779,84776.79457939055,20180115,V_(singer),6,false
32,30,2773,88427.06811220273,20180214,V_(singer),6,false
33,30,3571,107690.4287544993,20180317,V_(singer),6,false
34,30,3481,107140.6492588877,20180416,V_(singer),6,false
35,30,5556,189991.78588171303,20180516,V_(singer),6,false
